"memberName","authority","hub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9c_Hyperlink_Induced_Topic_Search_HITS_Stream.cypher"
"org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver",0.010481467222882148,0.012555596156968064,2,3,""
"org.axonframework.disruptor.commandhandling.BlacklistDetectingCallback",0.01043533813185693,0.014524453842512285,4,7,""
"org.axonframework.eventhandling.async.SequentialPerAggregatePolicy",0.010419717434028985,0.023704093219357802,2,3,""
"org.axonframework.messaging.MessageDecorator",0.01038475211438784,0.045632605979780486,5,4,""
"org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker",0.01033254237826923,0.06799882932563597,3,20,""
"org.axonframework.eventhandling.gateway.DefaultEventGateway$Builder",0.010288799317008893,0.027598153405635827,2,5,""
"org.axonframework.eventhandling.deadletter.jdbc.JdbcDeadLetter",0.010266747367383929,0.05315398731392041,4,7,""
"org.axonframework.config.Configurer",0.010240258658235241,0.11236207096154337,2,27,""
"org.axonframework.config.EventProcessingModule",0.010240258658235241,0.1565114622648062,2,67,""
"org.axonframework.config.ConfigurationParameterResolverFactory",0.010214701811819816,0.010543865815896999,1,5,""
"org.axonframework.config.ConfigurationResourceInjector",0.010214701811819816,0.002339129074672347,1,2,""
"org.axonframework.config.ConfigurationScopeAwareProvider",0.010214701811819816,0.022617709154950302,1,10,""
"org.axonframework.config.ConfigurerModule",0.010214701811819816,0.0005115748084477117,1,1,""
"org.axonframework.config.DefaultConfigurer$ConfigurationImpl",0.010214701811819816,0.05454863661910337,1,13,""
"org.axonframework.config.MessageHandlerRegistrar",0.010214701811819816,0.022148471292151854,1,5,""
"org.axonframework.config.MessageMonitorFactoryBuilder",0.010214701811819816,0.038552494760733635,1,6,""
"org.axonframework.messaging.correlation.MessageOriginProvider",0.010214701811819816,0.03147155832177063,1,3,""
"org.axonframework.queryhandling.annotation.AnnotationQueryHandlerAdapter",0.010214701811819816,0.05542316925650756,1,15,""
"org.axonframework.util.HandlerTypeResolver",0.010214701811819816,0.003382837607244769,1,5,""
"org.axonframework.queryhandling.GenericQueryResponseMessage",0.010130915728648214,0.03603515953304093,3,6,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus",0.010063133794203927,0.10371632616119035,6,39,""
"org.axonframework.deadline.jobrunr.LabelUtils",0.010036947689953682,0.020279465024730187,2,4,""
"org.axonframework.eventhandling.SubscribingEventProcessor$Builder",0.010031940666984923,0.07883106413717128,2,16,""
"org.axonframework.eventhandling.EventTrackerStatusChangeListener",0.010013180716489045,0.0007041439228724991,4,1,""
"org.axonframework.eventsourcing.eventstore.EventStoreException",0.009901543740908235,0.0002814105265609543,3,1,""
"org.axonframework.modelling.command.inspection.AnnotatedAggregate",0.009889095612696129,0.11574170274320571,5,25,""
"org.axonframework.test.saga.GivenAggregateEventPublisher",0.009849558690831761,0.0004909955249360703,4,1,""
"org.axonframework.test.saga.ContinuedGivenState",0.009828320496542312,0.0009161232235486706,4,2,""
"org.axonframework.deadline.quartz.DeadlineJob$DeadlineJobDataBinder",0.009574466587865538,0.04016328098169307,2,8,""
"org.axonframework.common.jdbc.JdbcUtils$SqlResultConverter",0.009494498419484233,0,6,,""
"org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository",0.00948247499029737,0.041884948117406055,2,10,""
"org.axonframework.eventhandling.pooled.WorkPackage$BatchProcessor",0.009474784292619607,0.02816148757535132,3,3,""
"org.axonframework.eventhandling.pooled.WorkPackage$EventFilter",0.009474784292619607,0.007791270753948804,3,2,""
"org.axonframework.eventhandling.pooled.Coordinator",0.009440999354327495,0.03591333286048662,4,18,""
"org.axonframework.eventhandling.deadletter.jdbc.DeadLetterJdbcConverter",0.009394278657368445,0.017464317447305852,3,2,""
"org.axonframework.queryhandling.UpdateHandlerRegistration",0.009363224294146719,0.005729802882856069,3,2,""
"org.axonframework.eventhandling.MergedTrackingToken",0.00934243830864682,0.007252208664744128,4,2,""
"org.axonframework.test.saga.FixtureExecutionResult",0.009199924798834455,0.02883959419891404,5,3,""
"org.axonframework.modelling.command.AnnotationCommandTargetResolver",0.00919235582281741,0.036364140587154266,4,9,""
"org.axonframework.queryhandling.SubscriptionQueryResult",0.009177410860018175,0.004381848749399074,6,1,""
"org.axonframework.common.ProcessUtils",0.009124108729814116,4.3044758433041806e-54,3,1,""
"org.axonframework.serialization.upcasting.event.IntermediateEventRepresentation",0.009107166306163858,0.023423917948159758,12,5,""
"org.axonframework.test.aggregate.AggregateTestFixture$ComparationEntry",0.0090946127910168,0,1,,""
"org.axonframework.test.aggregate.AggregateTestFixture$DefaultRepositoryProvider",0.0090946127910168,0.007763887745101996,1,5,""
"org.axonframework.test.aggregate.AggregateTestFixture$ExecutionExceptionAwareCallback",0.0090946127910168,0.013819581710671646,1,5,""
"org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository",0.0090946127910168,0.051020345141584864,1,8,""
"org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository",0.0090946127910168,0.06530535451764691,1,15,""
"org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore",0.0090946127910168,0.062320905724590855,1,16,""
"org.axonframework.test.aggregate.FixtureConfiguration",0.0090946127910168,0.06365633311200727,1,17,""
"org.axonframework.test.aggregate.ResultValidatorImpl",0.0090946127910168,0.06792105072168421,1,18,""
"org.axonframework.test.matchers.MatchAllFieldFilter",0.0090946127910168,0.0017690803917793647,1,1,""
"org.axonframework.modelling.command.ConcurrencyException",0.008932611296749167,1.99973193141268e-05,4,1,""
"org.axonframework.common.jdbc.JdbcUtils$SqlFunction",0.008905051854908799,0,5,,""
"org.axonframework.eventhandling.deadletter.jpa.DeadLetterJpaConverter",0.008865046663198173,0.028672982142760425,3,3,""
"org.axonframework.common.Priority",0.008857074337512368,0,12,,""
"org.axonframework.eventhandling.EventData",0.008814518250103922,0.005098049650245684,6,1,""
"org.axonframework.eventhandling.deadletter.legacyjpa.DeadLetterJpaConverter",0.008793502622542514,0.028672982142760425,3,3,""
"org.axonframework.test.utils.RecordingCommandBus",0.00873839293262315,0.03380803478620047,3,10,""
"org.axonframework.modelling.command.AggregateLifecycle",0.008702348217413742,0.01699920251777796,2,7,""
"org.axonframework.commandhandling.distributed.CommandMessageFilter",0.008637265973599316,0.007874186221901126,11,4,""
"org.axonframework.eventhandling.EventProcessingStrategy",0.008590415915495565,0.016951419336707185,4,1,""
"org.axonframework.messaging.unitofwork.AbstractUnitOfWork",0.008587524341233584,0.05286224752561935,4,8,""
"org.axonframework.eventhandling.deadletter.jdbc.DeadLetterStatementFactory",0.008552873007561903,0.028921811512611494,3,4,""
"org.axonframework.queryhandling.registration.DuplicateQueryHandlerResolver",0.008532790048608085,0.0002864565244268298,5,1,""
"org.axonframework.serialization.ChainingConverter",0.008525498502624303,0.0009254117448925606,6,3,""
"org.axonframework.eventhandling.TrackingEventProcessor$1",0.008501953731049155,0.0008030859887069948,3,1,""
"org.axonframework.eventhandling.TrackingEventProcessor$State",0.008501953731049155,0,3,,""
"org.axonframework.eventhandling.TrackingEventProcessor$Worker",0.008501953731049155,0,3,,""
"org.axonframework.test.saga.WhenState",0.00848859756127291,0.0008004600020520495,3,2,""
"org.axonframework.messaging.deadletter.WrongDeadLetterTypeException",0.008291877552823937,9.437788247173625e-05,3,1,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$FailureLoggingCommandCallback",0.008287424722548613,0.012455496865551014,2,4,""
"org.axonframework.modelling.saga.SagaCreationPolicy",0.008279899113912175,0,5,,""
"org.axonframework.queryhandling.NoHandlerForQueryException",0.008191064202916378,0.001761886035468184,2,2,""
"org.axonframework.modelling.saga.repository.AnnotatedSagaRepository",0.008189275054069023,0.020469586982920698,3,16,""
"org.axonframework.modelling.saga.Saga",0.008184299023598613,0.001639389153692699,5,3,""
"org.axonframework.eventhandling.TrackingEventStream",0.008167410694917396,0.005821774967601915,5,2,""
"org.axonframework.eventhandling.TrackingEventProcessor$TrackingSegmentWorker",0.00813821437816664,0.007281017236620939,2,9,""
"org.axonframework.modelling.saga.AnnotatedSagaManager",0.00806551470367361,0.027757150324806346,3,11,""
"org.axonframework.eventhandling.tokenstore.UnableToInitializeTokenException",0.007984818816763993,1.99973193141268e-05,5,1,""
"org.axonframework.config.EventProcessingModule$1",0.007977258575981435,0.0005115748084477117,5,1,""
"org.axonframework.test.eventscheduler.StubEventScheduler",0.007933521849994128,0.024741084665838697,3,7,""
"org.axonframework.messaging.Distributed",0.00792772688275781,0,2,,""
"org.axonframework.modelling.command.AggregateEntityNotFoundException",0.007925439082684645,0.0002814105265609543,2,1,""
"org.axonframework.modelling.command.inspection.AnnotatedCommandHandlerInterceptor",0.007925439082684645,0.029155484445180815,2,6,""
"org.axonframework.modelling.command.inspection.ForwardingCommandMessageHandlingMember",0.007925439082684645,0.008700743593753512,2,2,""
"org.axonframework.common.lock.NullLockFactory",0.007912996349749514,0.001256625295449258,3,3,""
"org.axonframework.eventhandling.TrackingEventProcessor$Instruction",0.007898356612741464,0.01356431936687288,3,5,""
"org.axonframework.config.EventProcessingModule$ProcessingGroupSelector",0.007898117367284546,0.0003985216256880041,3,1,""
"org.axonframework.deadline.SimpleDeadlineManager$1",0.007891169271378966,0.0008464397539195773,3,1,""
"org.axonframework.config.EventProcessingModule$InstanceProcessingGroupSelector",0.007878108466190255,0.0007930895769591153,2,2,""
"org.axonframework.config.EventProcessingModule$TypeProcessingGroupSelector",0.007878108466190255,0.0007930895769591153,2,2,""
"org.axonframework.eventhandling.pooled.WorkPackage$Builder",0.007826397483823279,0.03299597042011738,2,10,""
"org.axonframework.config.EventProcessingModule$InstanceToTypeProcessingGroupSelectorAdapter",0.007818876285253667,0.0011856583502629142,1,3,""
"org.axonframework.config.ProcessingGroup",0.007818876285253667,0,1,,""
"org.axonframework.eventhandling.MultiEventHandlerInvoker",0.007818876285253667,0.02317588839020173,1,4,""
"org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore",0.007818876285253667,0.025800032293786707,1,9,""
"org.axonframework.queryhandling.GenericQueryMessage",0.007779674982051783,0.034903372791201356,4,6,""
"org.axonframework.test.saga.RecordingListenerInvocationErrorHandler",0.007776014450837402,0.01970801496670072,2,3,""
"org.axonframework.modelling.saga.AnnotatedSagaManager$Builder",0.0077452674118300684,0.03416758844155633,3,10,""
"org.axonframework.queryhandling.DefaultSubscriptionQueryResult",0.007669816485045208,0.00484032664135975,2,2,""
"org.axonframework.deadline.SimpleDeadlineManager$DeadlineId",0.007660482440870946,0.004617687581253433,2,2,""
"org.axonframework.modelling.saga.repository.NoResourceInjector",0.007562498445512407,0.00166282324450008,2,1,""
"org.axonframework.eventsourcing.AbstractSnapshotter$Builder",0.0075504862407180665,0.048025300108478705,3,8,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory",0.007532694925001169,0.03226450180384878,5,25,""
"org.axonframework.eventsourcing.eventstore.jpa.DomainEventEntry",0.007486725472633598,0.0162461584462444,2,3,""
"org.axonframework.eventsourcing.eventstore.jpa.SnapshotEventEntry",0.007486725472633598,0.016246158446244396,2,3,""
"org.axonframework.commandhandling.CommandMessageHandler",0.007388907888902791,0.01099533646773613,2,2,""
"org.axonframework.messaging.IllegalPayloadAccessException",0.007388277850019817,0.0002814105265609543,3,1,""
"org.axonframework.modelling.saga.repository.AnnotatedSagaRepository$Builder",0.0073812010007656146,0.03664491673630315,3,13,""
"org.axonframework.eventhandling.pooled.Coordinator$Builder",0.007255017328205536,0.040307808376232684,2,12,""
"org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterJdbcConverter$Builder",0.00720310648291257,0.03845874504270588,2,5,""
"org.axonframework.modelling.command.NoArgumentConstructorCreationPolicyAggregateFactory",0.007130994541811596,0.0024411189690753863,2,2,""
"org.axonframework.messaging.unitofwork.MessageProcessingContext",0.007038205887269732,0.039389284360227136,3,5,""
"org.axonframework.eventhandling.TrackingEventProcessor$WorkerLauncher",0.007016082424199692,0.029742877289367604,2,15,""
"org.axonframework.commandhandling.distributed.Member",0.006924115662389156,0,6,,""
"org.axonframework.eventhandling.ResetNotSupportedException",0.00689461889197719,0.0002814105265609543,3,1,""
"org.axonframework.messaging.annotation.InterceptorChainParameterResolverFactory",0.006886914946412585,0.051074578768722824,4,8,""
"org.axonframework.test.saga.WhenAggregateEventPublisher",0.006822985890330783,0.0004596026256536157,3,1,""
"org.axonframework.modelling.command.inspection.ChildEntity",0.006812431631336963,0.021353747963126255,4,2,""
"org.axonframework.modelling.saga.AbstractSagaManager$Builder",0.006796711490861766,0.03401702236058045,3,8,""
"org.axonframework.common.property.PropertyAccessStrategy",0.006777424526545134,0.0005345466276046087,6,1,""
"org.axonframework.eventhandling.tokenstore.UnableToRetrieveIdentifierException",0.006695920963984601,1.99973193141268e-05,4,1,""
"org.axonframework.commandhandling.gateway.AbstractCommandGateway$Builder",0.006694296917318033,0.026457222277556647,7,5,""
"org.axonframework.messaging.annotation.MessageHandler",0.006691460128149666,0.022002694494730732,8,2,""
"org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$1",0.006662874701860594,0.00013704756242908438,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.AppendEventsStatementBuilder",0.006662874701860594,0.028643942489445257,2,4,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.AppendSnapshotStatementBuilder",0.006662874701860594,0.01702593654136987,2,4,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CleanGapsStatementBuilder",0.006662874701860594,0.0005885962220334925,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateHeadTokenStatementBuilder",0.006662874701860594,0.0005885962220334925,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateTailTokenStatementBuilder",0.006662874701860594,0.0005885962220334925,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateTokenAtStatementBuilder",0.006662874701860594,0.0005885962220334925,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.DeleteSnapshotsStatementBuilder",0.006662874701860594,0.0005885962220334925,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.FetchTrackedEventsStatementBuilder",0.006662874701860594,0.0005885962220334925,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.LastSequenceNumberForStatementBuilder",0.006662874701860594,0.0005885962220334925,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataForAggregateStatementBuilder",0.006662874701860594,0.0005885962220334925,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataWithGapsStatementBuilder",0.006662874701860594,0.0005885962220334925,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataWithoutGapsStatementBuilder",0.006662874701860594,0.0005885962220334925,2,1,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadSnapshotDataStatementBuilder",0.006662874701860594,0.0005885962220334925,2,1,""
"org.axonframework.eventhandling.TrackingEventProcessor$MergeSegmentInstruction",0.006652343071317178,0.015914638579127404,1,7,""
"org.axonframework.eventhandling.TrackingEventProcessor$SplitSegmentInstruction",0.006652343071317178,0.009026974118244002,1,5,""
"org.axonframework.eventhandling.TrackingEventProcessor$WrappedMessageStream",0.006652343071317178,0.006653041375235984,1,3,""
"org.axonframework.modelling.command.AggregateInvocationException",0.006631366320127682,9.437788247173625e-05,2,1,""
"org.axonframework.commandhandling.distributed.CommandBusConnector",0.0065745654584171125,0.023333703295874163,2,7,""
"org.axonframework.commandhandling.distributed.CommandRouter",0.0065745654584171125,0.008530073099511612,2,3,""
"org.axonframework.commandhandling.callbacks.LoggingCallback",0.0064802709417238515,0.011952770722104092,3,3,""
"org.axonframework.common.lock.PessimisticLockFactory",0.0064243240811044195,0.00660870294875717,6,7,""
"org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterStatementFactory$Builder",0.006361700833106029,0.03845874504270588,2,5,""
"org.axonframework.eventhandling.pooled.CoordinatorTask",0.006338981590197243,0,4,,""
"org.axonframework.queryhandling.SimpleQueryBus$1",0.006325060128741897,0.0006664995406267724,5,1,""
"org.axonframework.commandhandling.DuplicateCommandHandlerResolution",0.006303547245811405,0.005339878126959516,2,4,""
"org.axonframework.commandhandling.callbacks.NoOpCallback",0.006303547245811405,0.011952770722104092,2,3,""
"org.axonframework.common.transaction.Transaction",0.006195510551349111,0,5,,""
"org.axonframework.modelling.saga.AssociationResolver",0.006179297147197794,0.021353747963126255,5,2,""
"org.axonframework.eventhandling.tokenstore.ConfigToken",0.006144509813083024,0.00642094225711006,3,1,""
"org.axonframework.eventhandling.deadletter.jpa.NoJpaConverterFoundException",0.006100705378368063,9.437788247173625e-05,2,1,""
"org.axonframework.modelling.saga.SagaMethodMessageHandlingMember",0.006044261690720975,0.04592182328584851,4,7,""
"org.axonframework.test.matchers.PayloadMatcher",0.0059036441948477295,0.021941843692902904,2,1,""
"org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker$1",0.0058849111069971495,0.0005161850461355325,2,1,""
"org.axonframework.serialization.SerializedMetaData",0.005842315627009766,0.019141613372495026,3,4,""
"org.axonframework.modelling.command.inspection.AnnotatedAggregate$LazyIdentifierDomainEventMessage",0.005782133386947936,0.060880662572162465,1,7,""
"org.axonframework.deadline.dbscheduler.DbSchedulerBinaryDeadlineDetails",0.005754163718375346,0.04016328098169307,1,8,""
"org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager$Builder",0.005754163718375346,0.05825275587724799,1,9,""
"org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineToken",0.005754163718375346,0,1,,""
"org.axonframework.deadline.dbscheduler.DbSchedulerHumanReadableDeadlineDetails",0.005754163718375346,0.04016328098169307,1,8,""
"org.axonframework.deadline.dbscheduler.DeadlineManagerNotSetException",0.005754163718375346,9.437788247173625e-05,1,1,""
"org.axonframework.eventhandling.pooled.Coordinator$1",0.005750680086977676,0.00047164603917118235,3,1,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler$1",0.0057472360322069005,0.0014003486732069082,2,2,""
"org.axonframework.test.deadline.DeadlineManagerValidator",0.00574712517472226,0.032283214814827224,2,8,""
"org.axonframework.queryhandling.QuerySubscription",0.0057340370480139504,0.0060896570165587536,6,3,""
"org.axonframework.config.Configuration$1",0.0057318207979034745,0.0063265211030810046,1,3,""
"org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$DirectEventJobDataBinder",0.005717470687580295,0.054524058882097395,2,9,""
"org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory",0.005665159163207127,0.0011906081531020687,2,5,""
"org.axonframework.modelling.command.GenericJpaRepository",0.005656793321358818,0.01640649673460378,2,10,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$1",0.005652102013167508,0.0005027261434469233,2,1,""
"org.axonframework.messaging.responsetypes.PublisherResponseType",0.005644622572631224,0.001606910340034541,3,4,""
"org.axonframework.common.AxonNonTransientException",0.005633030660517547,9.437788247173625e-05,26,1,""
"org.axonframework.serialization.SerializationException",0.0056282850607981315,0.0002814105265609543,4,1,""
"org.axonframework.eventhandling.tokenstore.jpa.TokenEntry$PK",0.005627781507610041,0,3,,""
"org.axonframework.config.AggregateConfigurer",0.0056132957672059445,0.0671948407871135,1,41,""
"org.axonframework.test.aggregate.AggregateTestFixture",0.005607691990112741,0.18204803180210943,4,64,""
"org.axonframework.modelling.command.inspection.AbstractChildEntityDefinition",0.005604666652889609,0.047470429769997935,3,16,""
"org.axonframework.serialization.UnknownSerializedType",0.005600860295819918,0.0204767870236204,3,4,""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$1",0.005560406998727119,0.0005630615677423294,2,1,""
"org.axonframework.test.saga.SagaTestFixture$1",0.005524201216942615,6.815993678751324e-05,2,1,""
"org.axonframework.deadline.jobrunr.DeadlineDetails",0.005523658995590382,0.04016328098169307,1,8,""
"org.axonframework.deadline.jobrunr.JobRunrDeadlineManager$Builder",0.005523658995590382,0.05825275587724799,1,9,""
"org.axonframework.test.saga.SagaTestFixture$TransienceValidatingResourceInjector",0.005518879609667309,0.0017578154138441719,2,2,""
"org.axonframework.queryhandling.QueryExecutionException",0.00551225842338408,0.0002665805639790031,2,1,""
"org.axonframework.test.saga.SagaTestFixture$ReturnResultFromStub",0.005481515471260159,0.00017097273537637427,2,1,""
"org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory$Builder",0.005481515471260159,0.0048666280747177585,2,4,""
"org.axonframework.modelling.saga.repository.SagaStore$Entry",0.005439089044135207,0.0009708656204637804,12,1,""
"org.axonframework.messaging.interceptors.TransactionManagingInterceptor",0.005422276978598657,0.05003191729866424,1,6,""
"org.axonframework.queryhandling.SimpleQueryBus$CatchLastError",0.005422276978598657,0.0035585505642353023,1,2,""
"org.axonframework.queryhandling.SimpleQueryBus$ErrorIfComplete",0.005422276978598657,0.001801170318379172,1,4,""
"org.axonframework.queryhandling.SimpleQueryBus$MonitorCallbackContextWriter",0.005422276978598657,0.01050956851852484,1,5,""
"org.axonframework.queryhandling.SimpleQueryBus$SuccessReporter",0.005422276978598657,0.002201837928226646,1,2,""
"org.axonframework.test.saga.FixtureConfiguration",0.00542203600918441,0.060467636120629144,1,16,""
"org.axonframework.test.saga.FixtureExecutionResultImpl",0.00542203600918441,0.04711988843430598,1,19,""
"org.axonframework.test.saga.SagaTestFixture$AggregateEventPublisherImpl",0.00542203600918441,0.027242532301594034,1,8,""
"org.axonframework.test.saga.SagaTestFixture$MutableFieldFilter",0.00542203600918441,0.00204505410237615,1,2,""
"org.axonframework.test.saga.SagaTestFixture$WrappingResourceInjector",0.00542203600918441,0.0019385311024154672,1,2,""
"org.axonframework.eventsourcing.AggregateCacheEntry",0.00539364073267314,0.012590422563053783,2,7,""
"org.axonframework.messaging.MessageDispatchInterceptorSupport",0.005369304088533853,0.030839385762675458,8,3,""
"org.axonframework.eventhandling.EventUtils",0.005360230852573188,0.05382384325104834,2,15,""
"org.axonframework.messaging.HandlerExecutionException",0.005336177394439155,9.437788247173625e-05,4,1,""
"org.axonframework.common.jdbc.JdbcException",0.005297446446810903,1.99973193141268e-05,4,1,""
"org.axonframework.modelling.command.inspection.ChildEntityDefinition",0.005198820041042746,0.0010837356650109607,2,2,""
"org.axonframework.disruptor.commandhandling.EventPublisher",0.005194341978274141,0.03101290862584865,2,14,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$Builder",0.005181378340195562,0.06217413770685003,1,21,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$DisruptorRepository",0.005181378340195562,0.049685318608686566,1,14,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$ExceptionHandler",0.005181378340195562,0.00942253683255862,1,4,""
"org.axonframework.messaging.annotation.MessageInterceptingMember",0.00513087400699974,0.00440232862641907,4,1,""
"org.axonframework.modelling.saga.SagaInitializationPolicy",0.005089794193648247,0.0013845063247207542,2,2,""
"org.axonframework.messaging.AbstractMessage",0.0050603438821750744,0.02966235719118695,2,2,""
"org.axonframework.modelling.saga.AbstractSagaManager",0.005018739982186593,0.07412590976187157,5,20,""
"org.axonframework.commandhandling.distributed.commandfilter.DenyCommandNameFilter",0.004995258912543771,0.008286028189763628,2,4,""
"org.axonframework.commandhandling.distributed.commandfilter.DenyAll",0.004992177194145307,0.008204640072259895,2,3,""
"org.axonframework.commandhandling.distributed.CommandDispatchException",0.004976251367402694,9.437788247173625e-05,2,1,""
"org.axonframework.eventhandling.tokenstore.AbstractTokenEntry",0.004965992844354717,0.03107732974595065,3,7,""
"org.axonframework.eventhandling.ErrorContext",0.004930727936463672,0.016951419336707185,3,1,""
"org.axonframework.common.ExceptionUtils",0.004902482462733445,0.0002814105265609543,6,1,""
"org.axonframework.modelling.command.LockAwareAggregate",0.004863959486123428,0.02526606071892472,2,4,""
"org.axonframework.eventhandling.replay.ResetContext",0.0047514599163710714,0.021941843692902904,3,1,""
"org.axonframework.messaging.annotation.MessageHandlerInvocationException",0.004725436127990174,9.437788247173625e-05,2,1,""
"org.axonframework.modelling.saga.metamodel.AnnotationSagaMetaModelFactory",0.004714642877134839,0.01825956425498236,3,9,""
"org.axonframework.modelling.command.IdentifierMissingException",0.004688171135121648,9.437788247173625e-05,2,1,""
"org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterJdbcConverter",0.0046697746000560186,0.08916876381615796,2,19,""
"org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterStatementFactory",0.0046697746000560186,0.07232624167078959,2,16,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements.TimestampWriter",0.004638524987645596,0,3,,""
"org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerBinaryEventData",0.004615105314273178,0,1,,""
"org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler$Builder",0.004615105314273178,0.04907802904462208,1,7,""
"org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerHumanReadableEventData",0.004615105314273178,0,1,,""
"org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerScheduleToken",0.004615105314273178,0.0008101429400429731,1,1,""
"org.axonframework.eventhandling.scheduling.dbscheduler.EventSchedulerNotSetException",0.004615105314273178,9.437788247173625e-05,1,1,""
"org.axonframework.eventsourcing.AggregateDeletedException",0.004576761509959947,0.0016146914638254636,2,1,""
"org.axonframework.commandhandling.distributed.DistributedCommandBus$Builder",0.004570860100507075,0.04010843429297003,1,11,""
"org.axonframework.commandhandling.distributed.commandfilter.CommandNameFilter",0.004570860100507075,0.008495245992898819,1,4,""
"org.axonframework.common.lock.Lock",0.004558961098102579,0,9,,""
"org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler$Builder",0.004513288694363299,0.04907802904462208,1,7,""
"org.axonframework.eventhandling.scheduling.jobrunr.JobRunrScheduleToken",0.004513288694363299,0.0008101429400429731,1,1,""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$DisruptorRepository",0.004463319130964579,0.07164586915086706,2,25,""
"org.axonframework.deadline.quartz.DeadlineJob",0.004435234551181623,0.1028726652840806,1,19,""
"org.axonframework.deadline.quartz.QuartzDeadlineManager$Builder",0.004435234551181623,0.06007268433056859,1,12,""
"org.axonframework.serialization.CachingSupplier",0.004416085063073407,0,2,,""
"org.axonframework.commandhandling.gateway.CommandGatewayFactory$1",0.004389005301396607,0.0003763124635776166,11,1,""
"org.axonframework.queryhandling.annotation.QueryHandlingMember",0.0043809983144962854,0.00440232862641907,2,1,""
"org.axonframework.modelling.command.AggregateCreationPolicy",0.004378058325185435,0,5,,""
"org.axonframework.serialization.upcasting.event.InitialEventRepresentation",0.004377788697577519,0.039168914693688286,2,13,""
"org.axonframework.modelling.command.LockingRepository",0.004357871105387417,0.04206820897567908,3,16,""
"org.axonframework.modelling.command.inspection.AggregateMetaModelFactory",0.00434629910383639,0.003157856135287105,2,1,""
"org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler",0.004302875240141638,0.026286815818794513,2,10,""
"org.axonframework.modelling.command.AggregateRolledBackException",0.004249505336227379,9.437788247173625e-05,1,1,""
"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore",0.004245842261939476,0.033857732031440324,5,15,""
"org.axonframework.modelling.command.GenericJpaRepository$Builder",0.004176489632995465,0.04603793188002988,2,13,""
"org.axonframework.modelling.command.inspection.CreationPolicyMember",0.004063279927384533,0.0046210442295916985,2,2,""
"org.axonframework.eventhandling.tokenstore.jpa.TokenEntry",0.00406119907811648,0.031358478039448676,2,8,""
"org.axonframework.modelling.saga.SagaLifecycle",0.004026473487863904,0.0062946975994532415,2,6,""
